siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 19:00:00",23.2
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 19:00:00",57.0
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 19:00:00",49.9
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 19:00:00",1.2
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 20:00:00",71.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 20:00:00",32.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 20:00:00",1.8
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 20:00:00",22.5
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 20:00:00",0.46
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 20:00:00",45.1
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 21:00:00",20.6
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 21:00:00",28.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 21:00:00",1.7
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 21:00:00",0.44
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 21:00:00",42.1
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 21:00:00",64.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 22:00:00",20.6
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 22:00:00",32.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 22:00:00",2.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 22:00:00",0.45
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 22:00:00",32.8
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 22:00:00",73.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-02 23:00:00",22.9
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-02 23:00:00",32.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-02 23:00:00",2.3
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-02 23:00:00",0.42
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-02 23:00:00",21.4
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-02 23:00:00",68.0
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-03 00:00:00",32.0
49,仁武,高雄市,4,懸浮微粒,PM10,μg/m3,"2021-11-03 00:00:00",58.0
49,仁武,高雄市,1,二氧化硫,SO2,ppb,"2021-11-03 00:00:00",1.9
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-03 00:00:00",0.4
49,仁武,高雄市,3,臭氧,O3,ppb,"2021-11-03 00:00:00",18.6
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-03 00:00:00",22.0
49,仁武,高雄市,2,一氧化碳,CO,ppm,"2021-11-03 01:00:00",0.39
49,仁武,高雄市,33,細懸浮微粒,PM2.5,μg/m3,"2021-11-03 01:00:00",30.0
49,仁武,高雄市,7,二氧化氮,NO2,ppb,"2021-11-03 01:00:00",22.5
